#RUN	run_id	score_type	score_direction	date_time	search_engine_version	parameters
#PROTEIN	score	rank	accession	coverage	sequence
#UNASSIGNEDPEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
#FEATURE	rt	mz	intensity	charge	width	quality	rt_quality	mz_quality	rt_start	rt_end
#PEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
FEATURE	747.606	95.044236714861	1236.21997070313	0	5.46999979019165	9.30820988287451e-006	0	0	747.606	753.076
FEATURE	161.414	95.0866366655399	4398.4501953125	0	9.99499988555908	3.31185001414269e-005	0	0	152.155	162.791
FEATURE	800.517	95.8454525363061	1692.91003417969	0	5.46099996566772	1.27469002109137e-005	0	0	800.517	805.978
FEATURE	820.6	96.515133655133	3502.39990234375	0	7.31099987030029	2.63715992332436e-005	0	0	815.11	835.359
FEATURE	778.621	96.6348758986016	1307.32995605469	0	5.49300003051758	9.84367034106981e-006	0	0	773.128	778.621
FEATURE	776.801	97.0810006745546	3744.01000976563	0	12.7729997634888	2.81907996395603e-005	0	0	771.308	784.081
FEATURE	383.489	97.1020578989169	2997.88989257813	0	7.29500007629395	2.25728999794228e-005	0	0	379.848	390.782
FEATURE	816.961	97.1849386242853	2544.36010742188	0	9.10000038146973	1.91580002137925e-005	0	0	816.961	826.061
FEATURE	756.718	97.3111531224744	1590.35998535156	0	5.48400020599365	1.19747001008363e-005	0	0	756.718	762.202
FEATURE	136.356	97.4920524697116	1830.14001464844	0	5.56199979782104	1.37801998789655e-005	0	0	132.517	138.079
FEATURE	407.191	97.7025478512215	1963.63000488281	0	5.4850001335144	1.47852997542941e-005	0	0	407.191	412.676
FEATURE	793.205	97.798206753201	1375.92004394531	0	5.46000003814697	1.03600996226305e-005	0	0	787.745	793.205
FEATURE	805.978	97.9129858682322	1408.93994140625	0	5.46099996566772	1.06086999949184e-005	0	0	800.517	805.978
FEATURE	227.734	97.9663006499573	2756.97998046875	0	9.4709997177124	2.07589000638109e-005	0	0	218.263	227.734
FEATURE	649.584	97.9670345451258	1881.31005859375	0	6.34000015258789	1.4165500033414e-005	0	0	643.244	649.584
FEATURE	673.051	97.9685182777834	2102.03002929688	0	6.01599979400635	1.58273996930802e-005	0	0	668.266	674.282
FEATURE	837.525	97.9693039049033	11345.599609375	0	20.5179996490479	8.54273021104746e-005	0	0	816.961	841.118
FEATURE	566.678	97.9887169346665	2660.98999023438	0	8.37199974060059	2.00360991584603e-005	0	0	566.678	575.05
FEATURE	231.423	97.9906669502828	2023.72998046875	0	6.04099988937378	1.52378997881897e-005	0	0	230.193	236.234
FEATURE	487.848	97.9909862728034	2432.96997070313	0	7.85099983215332	1.83192005351884e-005	0	0	486.715	502.207
FEATURE	637.515	97.9924881563159	2561.330078125	0	7.91800022125244	1.92857005458791e-005	0	0	637.515	645.433
FEATURE	396.242	97.9925058725718	1218.56005859375	0	5.48899984359741	9.17521992960246e-006	0	0	396.242	401.731
FEATURE	838.313	97.9929091229158	2220.27001953125	0	6.15100002288818	1.67177004186669e-005	0	0	832.162	838.313
FEATURE	751.257	98.5030620624493	1834.52001953125	0	9.11800003051758	1.38131999847246e-005	0	0	742.139	751.257
FEATURE	477.235	98.5119178169652	1630.23999023438	0	3.54399991035461	1.22749997899518e-005	0	0	477.235	483.268
FEATURE	827.882	98.5127168076226	7207.39990234375	0	13.3809995651245	5.42687012057286e-005	0	0	818.781	841.118
FEATURE	826.061	99.0117582543496	1078.67004394531	0	5.01800012588501	8.12195958133088e-006	0	0	826.061	831.079
FEATURE	753.076	99.2000316913311	1726.31005859375	0	7.28399991989136	1.29984000523109e-005	0	0	753.076	760.36
FEATURE	736.678	99.5662465289356	1350.7900390625	0	5.49100017547607	1.01708001238876e-005	0	0	731.187	736.678
FEATURE	729.366	100.015442466736	1310.64001464844	0	5.46099996566772	9.86855957307853e-006	0	0	729.366	734.827
FEATURE	813.29	100.509314881804	2664.88989257813	0	7.34299993515015	2.00654994841898e-005	0	0	809.618	816.961
FEATURE	652.223	100.509504135795	5616.97021484375	0	14.3190002441406	4.22933990193997e-005	0	0	637.515	661.13
FEATURE	740.319	100.510486692116	2089.36010742188	0	3.64000010490417	1.57319991558325e-005	0	0	736.678	795.025
FEATURE	727.546	100.51049419831	1706.28002929688	0	3.21600008010864	1.28476003737887e-005	0	0	709.154	734.827
FEATURE	820.6	101.14400509921	1802.13000488281	0	5.46099996566772	1.35692998810555e-005	0	0	820.6	826.061
FEATURE	818.781	101.183195546896	1306.85998535156	0	5.49100017547607	9.84008966042893e-006	0	0	813.29	818.781
FEATURE	764.023	101.319386094616	1700.0400390625	0	5.48400020599365	1.28006004160852e-005	0	0	758.539	764.023
FEATURE	771.308	101.978165602073	1933.48999023438	0	9.13799953460693	1.45583999255905e-005	0	0	765.843	774.981
FEATURE	645.433	102.015726326607	1717.42004394531	0	6.96099996566772	1.29315003505326e-005	0	0	644.179	651.14
FEATURE	811.44	102.489596824862	1358.42004394531	0	5.49200010299683	1.02284002423403e-005	0	0	809.618	815.11
FEATURE	734.827	102.566066011469	2064.61010742188	0	8.67700004577637	1.55457000801107e-005	0	0	726.15	734.827
FEATURE	805.978	102.693366226877	1714.75	0	5.46099996566772	1.29113996081287e-005	0	0	800.517	805.978
FEATURE	815.11	103.422575794567	1207.80004882813	0	5.48999977111816	9.09422033146257e-006	0	0	815.11	820.6
FEATURE	832.162	103.953124326025	1945.91003417969	0	7.08599996566772	1.46518996189116e-005	0	0	832.162	839.248
FEATURE	717.539	103.95509163278	2223.47998046875	0	5.30499982833862	1.67418002092745e-005	0	0	713.957	719.262
FEATURE	632.937	103.955625410928	4576.419921875	0	9.73299980163574	3.44584987033159e-005	0	0	625.728	643.244
FEATURE	807.798	103.955785289474	111358	0	31.0289993286133	0.000838476000353694	0	0	700.649	838.313
FEATURE	653.452	103.955827842251	3211.39990234375	0	6.625	2.41804991674144e-005	0	0	649.584	680.983
FEATURE	604.684	103.955888028753	6942.22021484375	0	14.1639995574951	5.22720001754351e-005	0	0	592.095	624.646
FEATURE	696.849	103.955927747712	2557.580078125	0	4.44000005722046	1.92575007531559e-005	0	0	681.919	699.713
FEATURE	577.898	103.956002039436	3268.40991210938	0	7.59999990463257	2.46098006755346e-005	0	0	556.916	584.323
FEATURE	546.133	103.956604237777	1557.36999511719	0	3.19899988174438	1.17262998173828e-005	0	0	524.435	555.046
FEATURE	325.137	103.957529118187	3089.419921875	0	12.7519998550415	2.32621005125111e-005	0	0	323.317	336.069
FEATURE	167.564	104.006286263865	1542.68994140625	0	5.11899995803833	1.16157998490962e-005	0	0	166.334	171.453
FEATURE	512.458	104.008500132395	3037.59008789063	0	7.05200004577637	2.28716999117751e-005	0	0	508.064	534.506
FEATURE	601.697	104.008548078525	1525.51000976563	0	3.28200006484985	1.14864997158293e-005	0	0	596.252	609.262
FEATURE	582.65	104.008801917917	3572.25	0	8.1879997253418	2.68974999926286e-005	0	0	564.61	594.823
FEATURE	643.244	104.008832023004	6004.89013671875	0	17.3169994354248	4.52142994618043e-005	0	0	639.828	684.805
FEATURE	627.83	104.008943020458	1075.18005371094	0	3.05299997329712	8.095649718598e-006	0	0	614.78	637.515
FEATURE	428.907	104.009209618202	8196.240234375	0	23.0939998626709	6.17141995462589e-005	0	0	403.55	440.996
FEATURE	448.033	104.009684721882	1485.88000488281	0	4.57499980926514	1.11880999611458e-005	0	0	445.277	456.455
FEATURE	505.111	104.00969073113	4449.56982421875	0	8.6560001373291	3.35033982992172e-005	0	0	481.89	506.342
FEATURE	544.755	104.009760904096	6950.8798828125	0	16.6700000762939	5.23372000316158e-005	0	0	535.589	557.85
