#RUN	run_id	score_type	score_direction	date_time	search_engine_version	parameters
#PROTEIN	score	rank	accession	coverage	sequence
#UNASSIGNEDPEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
#FEATURE	rt	mz	intensity	charge	width	quality	rt_quality	mz_quality	rt_start	rt_end
#PEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
FEATURE	333.986	100.512161659983	1172.26000976563	0	5.18699979782104	8.64636967889965e-006	0	0	333.986	339.173
FEATURE	823.831	100.926627461944	1662.59997558594	0	5.49100017547607	1.22629999168566e-005	0	0	823.831	829.322
FEATURE	220.885	101.270251880993	1118.26000976563	0	5.08300018310547	8.24807011667872e-006	0	0	215.802	220.885
FEATURE	731.071	101.506617806175	2182.51000976563	0	7.01800012588501	1.60977997438749e-005	0	0	731.071	738.089
FEATURE	217.476	101.654038413626	1275.88000488281	0	5.22900009155273	9.41060989134712e-006	0	0	217.476	222.705
FEATURE	756.325	101.991697311401	1136.30004882813	0	5.46299982070923	8.38115010992624e-006	0	0	750.862	756.325
FEATURE	747.191	102.512806935353	1219.21997070313	0	5.49200010299683	8.99275983101688e-006	0	0	747.191	752.683
FEATURE	803.779	103.329561184614	1132.03002929688	0	5.49499988555908	8.34965976537205e-006	0	0	798.284	803.779
FEATURE	820.192	103.371809232033	1288.56005859375	0	5.46000003814697	9.5041696113185e-006	0	0	814.732	820.192
FEATURE	752.683	103.727660795229	1241.18994140625	0	5.49200010299683	9.15478995011654e-006	0	0	747.191	752.683
FEATURE	745.371	103.918223426456	1153.10998535156	0	5.49100017547607	8.50510969030438e-006	0	0	745.371	750.862
FEATURE	550.904	103.953856424852	3253.28002929688	0	9.33100032806396	2.39955006691162e-005	0	0	543.988	559.152
FEATURE	304.154	103.95520494963	2525.07006835938	0	7.03599977493286	1.86243996722624e-005	0	0	301.251	315.172
FEATURE	571.298	103.95561491535	4543.89013671875	0	13.5880002975464	3.35149015882052e-005	0	0	562.386	583.182
FEATURE	525.355	103.955659447212	3386.76000976563	0	7.77099990844727	2.49800996243721e-005	0	0	464.929	530.665
FEATURE	805.599	103.955754760409	79633.8984375	0	20.076000213623	0.000587364018429071	0	0	747.191	838.754
FEATURE	632.156	103.955809409643	3850.15991210938	0	7.16699981689453	2.83981007669354e-005	0	0	584.413	655.829
FEATURE	732.597	103.955852809741	4235.0498046875	0	4.72499990463257	3.1236901122611e-005	0	0	688.271	745.371
FEATURE	536.044	103.956042305506	2985.1298828125	0	7.00899982452393	2.20177007577149e-005	0	0	532.566	542.906
FEATURE	671.985	103.956105102986	6339.22021484375	0	12.085000038147	4.6756900701439e-005	0	0	658.732	680.355
FEATURE	373.813	103.956178383971	4652.10986328125	0	10.9200000762939	3.43130996043328e-005	0	0	342.814	431.991
FEATURE	807.42	104.537281565423	1496.85998535156	0	5.46299982070923	1.10405999294017e-005	0	0	801.957	807.42
FEATURE	807.42	104.919188462771	2780.10009765625	0	9.12100028991699	2.05055002879817e-005	0	0	801.957	811.078
FEATURE	787.343	104.958556767324	1223.18994140625	0	3.64000010490417	9.02199008123716e-006	0	0	770.931	787.343
FEATURE	809.241	104.959399293201	2869.88989257813	0	7.28399991989136	2.11676997423638e-005	0	0	801.957	809.241
FEATURE	792.821	105.07899556183	1525.43005371094	0	5.46099996566772	1.12512998384773e-005	0	0	789.18	794.641
FEATURE	807.42	105.934624962185	1762.19995117188	0	7.31199979782104	1.29975996969733e-005	0	0	807.42	814.732
FEATURE	466.769	105.953283742893	3632.1201171875	0	12.9989995956421	2.6789799449034e-005	0	0	455.148	468.147
FEATURE	682.164	105.953707884272	4551.7900390625	0	12.16100025177	3.35730983351823e-005	0	0	678.189	696.092
FEATURE	756.325	105.953897161774	25890	0	23.738000869751	0.000190959006431513	0	0	696.88	778.242
FEATURE	663.788	105.953928743308	4512.89013671875	0	12.2340002059937	3.32862000504974e-005	0	0	663.788	676.022
FEATURE	803.779	105.953950264721	27751.599609375	0	14.6129999160767	0.000204690004466102	0	0	794.641	840.785
FEATURE	791	105.954256325207	17614.099609375	0	9.11800003051758	0.000129918000311591	0	0	780.062	792.821
FEATURE	658.732	105.954659452533	3247.64990234375	0	7.64900016784668	2.39540004258743e-005	0	0	641.639	660.589
FEATURE	807.42	106.953780825599	5368.8701171875	0	12.7729997634888	3.95997012674343e-005	0	0	783.703	816.552
FEATURE	515.862	106.989423515683	1487.08996582031	0	7.03200006484985	1.09684997369186e-005	0	0	515.862	522.894
FEATURE	270.747	106.993149252499	1160.69995117188	0	4.18499994277954	8.56111000757664e-006	0	0	270.747	276.978
FEATURE	829.322	106.993218015741	3948.52001953125	0	14.1859998703003	2.91234991891542e-005	0	0	825.653	839.839
FEATURE	244.882	106.994413796674	2730.68994140625	0	7.34100008010864	2.014110032178e-005	0	0	241.428	248.769
FEATURE	236.162	107.070352278416	2139.11010742188	0	6.73299980163574	1.57775994011899e-005	0	0	229.429	236.162
FEATURE	220.885	107.78691423443	1443.56994628906	0	5.08300018310547	1.06474999483908e-005	0	0	215.802	220.885
FEATURE	632.156	107.950874747482	2045.47998046875	0	7.16699981689453	1.50871001096675e-005	0	0	630.236	637.403
FEATURE	822.011	107.951800116177	1273.91003417969	0	5.49100017547607	9.39611982175848e-006	0	0	822.011	827.502
FEATURE	761.787	107.96625697119	3261.0400390625	0	9.13300037384033	2.40528006543173e-005	0	0	754.504	767.29
FEATURE	803.779	107.967024145614	7018.81005859375	0	20.0769996643066	5.17693988513201e-005	0	0	781.882	814.732
FEATURE	688.271	107.968503042368	1479.81994628906	0	6.10699987411499	1.09148004412418e-005	0	0	682.164	688.271
FEATURE	521.65	107.968885944865	1887.16003417969	0	8.22700023651123	1.39192998176441e-005	0	0	521.65	529.877
FEATURE	249.852	108.535895248397	2277.97998046875	0	7.7810001373291	1.68019996635849e-005	0	0	243.153	268.549
FEATURE	284.886	108.537004646926	1895.35998535156	0	4.32999992370605	1.39798003147007e-005	0	0	276.978	295.121
FEATURE	785.522	109.075832209784	2209.59008789063	0	5.47700023651123	1.62974993145326e-005	0	0	783.703	789.18
FEATURE	388.375	109.098948335443	2919.6201171875	0	9.10099983215332	2.15346008189954e-005	0	0	379.274	388.375
FEATURE	176.212	109.100988321006	7850.31005859375	0	28.1189994812012	5.79024017497431e-005	0	0	174.638	202.757
FEATURE	241.428	109.101162036816	3562.73999023438	0	12.6070003509521	2.62780995399226e-005	0	0	236.162	248.769
FEATURE	539.078	109.101941056798	6451.41015625	0	17.30299949646	4.75843989988789e-005	0	0	536.979	567.408
FEATURE	154.302	109.101957017653	2993.080078125	0	10.2819995880127	2.20763995457673e-005	0	0	154.302	164.584
FEATURE	663.788	110.007073529454	2136.94995117188	0	4.33300018310547	1.57616996148136e-005	0	0	662.41	676.957
FEATURE	220.885	110.007287765238	7264.3701171875	0	25.492000579834	5.358059934224e-005	0	0	200.558	226.05
FEATURE	711.013	110.007664216344	2977.51000976563	0	8.31599998474121	2.19614994421136e-005	0	0	709.634	717.95
FEATURE	382.914	110.007825588551	2512.1201171875	0	9.11400032043457	1.85288990905974e-005	0	0	382.914	392.028
FEATURE	638.684	110.008368609308	2264.2099609375	0	5.64300012588501	1.67004000104498e-005	0	0	635.996	645.558
FEATURE	496.797	110.008989640778	1750.0400390625	0	5.26800012588501	1.29079999169335e-005	0	0	491.529	496.797
FEATURE	812.897	110.009282943438	1913.68005371094	0	5.47399997711182	1.41149002956809e-005	0	0	812.897	841.572
FEATURE	549.821	110.009871226344	1335.5	0	4.42899990081787	9.85035967460135e-006	0	0	542.906	552.43
FEATURE	822.011	110.736252973621	2464	0	9.11400032043457	1.81739997060504e-005	0	0	812.897	822.011
FEATURE	811.078	110.980679972188	1566.98999023438	0	5.47900009155273	1.15577995529748e-005	0	0	805.599	811.078
FEATURE	807.42	111.037068065844	1665.01000976563	0	5.47700023651123	1.2280799637665e-005	0	0	807.42	812.897
FEATURE	803.779	111.09290879496	1330.10998535156	0	5.49499988555908	9.8106302175438e-006	0	0	798.284	803.779
FEATURE	754.504	111.117662318985	1988.53002929688	0	3.64199995994568	1.46669999594451e-005	0	0	747.191	754.504
FEATURE	825.653	111.146802840694	1728.31994628906	0	5.49100017547607	1.27476996567566e-005	0	0	823.831	829.322
FEATURE	359.227	111.183207020615	1448.30004882813	0	5.48600006103516	1.06823999885819e-005	0	0	359.227	364.713
FEATURE	818.371	111.47658901904	1219.17004394531	0	5.45900011062622	8.99238966667326e-006	0	0	816.552	822.011
FEATURE	816.552	111.941213066898	1467.03002929688	0	5.47399997711182	1.08205003925832e-005	0	0	811.078	816.552
FEATURE	811.078	112.610894927979	1094.80004882813	0	5.47399997711182	8.0750296547194e-006	0	0	811.078	816.552
FEATURE	822.011	112.956235287705	8345.669921875	0	19.5610008239746	6.15559983998537e-005	0	0	822.011	841.572
FEATURE	750.862	112.960278819791	3309.0400390625	0	12.7740001678467	2.44067996391095e-005	0	0	739.909	752.683
FEATURE	370.172	113.962164679768	7177.6201171875	0	16.4069995880127	5.29407006979454e-005	0	0	357.406	373.813
FEATURE	567.408	113.962369700544	6819.2900390625	0	18.0799999237061	5.02977018186357e-005	0	0	545.098	572.086
FEATURE	660.589	113.962528523494	6486.22998046875	0	17.3880004882813	4.78412002848927e-005	0	0	655.829	676.957
FEATURE	480.83	113.962776096304	3195.580078125	0	6.82800006866455	2.35700008488493e-005	0	0	469.377	483.785
FEATURE	638.684	113.962859685673	3636.5	0	9.23700046539307	2.68220992438728e-005	0	0	628.188	655.188
FEATURE	578.288	113.963144315838	6837.27978515625	0	10.1619997024536	5.04304007336032e-005	0	0	572.874	626.809
FEATURE	491.529	113.963203297874	2200.25	0	5.72100019454956	1.62285996339051e-005	0	0	487.056	495.567
FEATURE	166.911	113.963293109487	6291.58984375	0	16.1429996490479	4.64055010525044e-005	0	0	140.539	178.526
FEATURE	534.961	113.963371362579	1460.81005859375	0	3.44600009918213	1.07746000139741e-005	0	0	527.995	540.215
FEATURE	271.535	113.963387202621	6704.1298828125	0	16.1079998016357	4.94484011142049e-005	0	0	263.037	279.145
FEATURE	353.766	113.963416703903	2365.61010742188	0	5.49200010299683	1.74482993315905e-005	0	0	281.638	355.587
FEATURE	696.88	113.963473582831	1942.68994140625	0	5.05600023269653	1.43288998515345e-005	0	0	694.188	699.244
FEATURE	829.322	113.963512072089	38595.80078125	0	14.1859998703003	0.000284675013972446	0	0	818.371	841.572
FEATURE	185.252	113.96353068031	2221.55004882813	0	4.73999977111816	1.63857002917212e-005	0	0	179.461	236.162
FEATURE	255.066	113.963652815958	2985.63989257813	0	7.18200016021729	2.20215006265789e-005	0	0	252.165	259.347
FEATURE	410.25	113.963869148729	7538.2099609375	0	19.9099998474121	5.56002996745519e-005	0	0	402.969	422.879
FEATURE	375.632	113.963902403669	3859.4599609375	0	7.28200006484985	2.84666002698941e-005	0	0	375.632	401.131
FEATURE	434.452	113.96419596058	5622.56982421875	0	12.9899997711182	4.14710011682473e-005	0	0	426.52	441.34
FEATURE	464.929	113.964674108169	1036.31994628906	0	3.21799993515015	7.64371998229763e-006	0	0	464.929	468.147
FEATURE	713.398	113.964699636775	3490.09008789063	0	10.2150001525879	2.57422998402035e-005	0	0	712.116	722.331
FEATURE	455.148	113.965109724793	1815.15002441406	0	3.3970000743866	1.33882003865438e-005	0	0	442.59	463.108
FEATURE	557.626	114.05731887226	1340.56994628906	0	5.19600009918213	9.88776992016938e-006	0	0	552.43	557.626
FEATURE	759.967	114.354732513428	1098.40002441406	0	5.49200010299683	8.10157962405356e-006	0	0	759.967	765.459
FEATURE	834.046	114.964341662131	2522.48999023438	0	5.54300022125244	1.86054003279423e-005	0	0	811.078	840.785
FEATURE	224.525	115.03031561385	1714.2900390625	0	5.16499996185303	1.26443001136067e-005	0	0	220.885	226.05
FEATURE	208.035	115.075517800241	2409.43994140625	0	5.80499982833862	1.7771499187802e-005	0	0	197.259	220.885
FEATURE	805.599	115.480200530789	1549.31005859375	0	5.49399995803833	1.14273998406134e-005	0	0	800.105	805.599
FEATURE	781.882	115.51893405006	1146.81005859375	0	5.46099996566772	8.45863996801199e-006	0	0	776.421	781.882
FEATURE	217.476	115.545204162598	1024.88000488281	0	5.22900009155273	7.55933979235124e-006	0	0	217.476	222.705
FEATURE	361.047	115.963114900855	3061.9599609375	0	9.10200023651123	2.2584399630432e-005	0	0	353.766	362.868
FEATURE	333.986	115.963875201109	1441.98999023438	0	5.18699979782104	1.06358002085472e-005	0	0	333.986	339.173
FEATURE	750.862	115.964063880039	15345.599609375	0	34.6910018920898	0.000113185997179244	0	0	498.668	781.882
FEATURE	822.011	115.964382359523	15709.400390625	0	22.7409992218018	0.000115870003355667	0	0	807.42	837.966
FEATURE	335.807	116.003974914551	1037.40002441406	0	5.18699979782104	7.6516598710441e-006	0	0	335.807	340.994
FEATURE	754.504	116.241305528489	2469.28002929688	0	5.46299982070923	1.82129006134346e-005	0	0	754.504	759.967
FEATURE	759.967	116.341445468119	1658.57995605469	0	5.49200010299683	1.22334004117874e-005	0	0	759.967	765.459
FEATURE	219.047	116.67236384639	1183.25	0	5.47800016403198	8.7274001998594e-006	0	0	219.047	224.525
FEATURE	783.703	116.71791383262	1172.07995605469	0	5.47700023651123	8.64501998876221e-006	0	0	783.703	789.18
FEATURE	814.732	116.803389340355	1146.59997558594	0	5.46000003814697	8.45710019348189e-006	0	0	814.732	820.192
FEATURE	805.599	116.822399643232	2003.46997070313	0	7.2979998588562	1.47771997944801e-005	0	0	805.599	812.897
FEATURE	332.166	116.971999494997	1958.69995117188	0	7.1560001373291	1.44469995575491e-005	0	0	325.01	332.166
FEATURE	829.322	116.972966206627	2958.31005859375	0	5.48999977111816	2.18199002119945e-005	0	0	814.732	831.143
FEATURE	835.602	116.976009668088	1906.68994140625	0	4.23699998855591	1.4063400158193e-005	0	0	835.602	839.839
FEATURE	234.293	117.053545785329	1546.39001464844	0	5.79699993133545	1.14059002953582e-005	0	0	230.365	236.162
FEATURE	442.59	117.054881858263	2505.69995117188	0	7.99100017547607	1.8481599909137e-005	0	0	435.977	443.968
FEATURE	219.047	117.091185611848	18989	0	8.72299957275391	0.000140058997203596	0	0	205.426	247.538
FEATURE	761.787	117.519104128978	1342.72998046875	0	5.50299978256226	9.90372973319609e-006	0	0	761.787	767.29
FEATURE	837.473	117.541296236777	1642	0	5.79300022125244	1.21110997497453e-005	0	0	834.046	839.839
FEATURE	268.549	117.541522443659	3371.330078125	0	8.05500030517578	2.48663000093075e-005	0	0	265.351	284.099
FEATURE	290.249	117.541789647305	5482.47998046875	0	13.7569999694824	4.04376987717114e-005	0	0	284.886	321.959
FEATURE	249.852	117.541810587833	3239.43994140625	0	10.4309997558594	2.38935008383123e-005	0	0	242.216	257.969
FEATURE	357.406	117.542810627058	2614.10009765625	0	9.10200023651123	1.92811003216775e-005	0	0	351.945	361.047
FEATURE	584.413	117.543402265373	3061.4599609375	0	10.3070001602173	2.25806998059852e-005	0	0	579.813	590.12
FEATURE	510.3	117.545140460857	1358.23999023438	0	5.56199979782104	1.00180996014387e-005	0	0	510.3	515.862
FEATURE	785.522	117.714277866908	1150.38000488281	0	5.47800016403198	8.48497984407004e-006	0	0	785.522	791
FEATURE	630.729	117.934306903477	3192.72998046875	0	7.95499992370605	2.35489005717682e-005	0	0	630.729	638.684
FEATURE	838.754	117.934639850524	10583.900390625	0	17.7409992218018	7.80650007072836e-005	0	0	818.371	841.572
FEATURE	696.88	117.93529824186	7389.2001953125	0	26.568000793457	5.45012990187388e-005	0	0	692.663	719.231
FEATURE	554.282	117.935415001635	2862.1201171875	0	8.10099983215332	2.11103997571627e-005	0	0	548.001	567.408
FEATURE	618.542	117.935731880278	2335.169921875	0	9.50800037384033	1.72237996594049e-005	0	0	612.209	621.717
FEATURE	665.66	117.957357459305	3489	0	13.2530002593994	2.57341998803895e-005	0	0	658.732	671.985
FEATURE	541.938	117.957660154863	1549.10998535156	0	6.06300020217896	1.14259000838501e-005	0	0	541.938	548.001
FEATURE	823.831	117.960349529944	5625.02001953125	0	10.9499998092651	4.1488998249406e-005	0	0	814.732	829.322
FEATURE	681.636	117.960484417665	3399.44995117188	0	9	2.50736993621103e-005	0	0	676.022	685.022
FEATURE	614.72	117.960486849226	3395.5400390625	0	9.29199981689453	2.50447992584668e-005	0	0	607.824	617.116
FEATURE	206.509	118.002221750659	1436.06994628906	0	5.95100021362305	1.05921999420389e-005	0	0	200.558	206.509
FEATURE	269.641	118.012721222226	1277	0	5.29099988937378	9.41889993555378e-006	0	0	269.641	274.932
FEATURE	222.705	118.092942325653	6654.740234375	0	19.5729999542236	4.90839993290138e-005	0	0	208.035	229.429
FEATURE	841.572	118.940554867208	4812.10009765625	0	19.5610008239746	3.54930998582859e-005	0	0	822.011	841.572
FEATURE	635.996	119.011539626202	1804.2099609375	0	5.59299993515015	1.33075000121607e-005	0	0	633.091	638.684
FEATURE	816.552	119.012760144734	4253.9599609375	0	3.63899993896484	3.13763994199689e-005	0	0	814.732	837.473
FEATURE	618.542	119.014398311911	2234.02001953125	0	9.63399982452393	1.64776993187843e-005	0	0	608.908	618.542
FEATURE	816.552	119.119841106867	1288.31994628906	0	5.45900011062622	9.50241974351229e-006	0	0	816.552	822.011
FEATURE	823.831	119.357439117432	1092	0	5.46000003814697	8.05437957751565e-006	0	0	818.371	823.831
FEATURE	154.302	120.011679125334	3094.02001953125	0	9.39599990844727	2.28208991757128e-005	0	0	149.851	159.247
FEATURE	375.632	120.011899597168	1365.5	0	5.46199989318848	1.0071699762193e-005	0	0	375.632	381.094
FEATURE	353.766	120.013390924513	1812.93994140625	0	7.2810001373291	1.33719004224986e-005	0	0	353.766	361.047
FEATURE	785.522	120.576811701874	2374.32006835938	0	9.11800003051758	1.75125005625887e-005	0	0	783.703	792.821
FEATURE	337.332	121.028900265694	1322.5	0	5.16599988937378	9.75446982920403e-006	0	0	332.166	337.332
FEATURE	654.517	122.017284246294	1166.61999511719	0	3.54399991035461	8.60479030961869e-006	0	0	652.285	658.732
FEATURE	447.324	122.017604698684	2662.830078125	0	7.93200016021729	1.96404998860089e-005	0	0	437.796	451.9
FEATURE	608.908	122.018195803573	3155.01000976563	0	9.42599964141846	2.32707006944111e-005	0	0	596.754	617.116
FEATURE	665.66	122.018319777588	4129.7099609375	0	8.63899993896484	3.0459899790003e-005	0	0	665.66	683.593
FEATURE	482.06	122.018760166088	2779.57006835938	0	6.84800004959106	2.05015003302833e-005	0	0	476.023	499.309
FEATURE	570.51	122.018832007189	7832.22021484375	0	19.6560001373291	5.77688988414593e-005	0	0	518.254	572.086
FEATURE	585.201	122.018864479106	6375.14990234375	0	13.6529998779297	4.70218983537052e-005	0	0	574.745	596.094
FEATURE	619.845	122.018898524381	4490.2099609375	0	12.826000213623	3.31189003190957e-005	0	0	618.542	638.684
FEATURE	643.067	122.019028853859	3922.84008789063	0	11.4340000152588	2.89341005554888e-005	0	0	639.62	651.054
FEATURE	397.489	122.019074515823	7061.9501953125	0	18.2210006713867	5.20875983056612e-005	0	0	393.849	435.977
FEATURE	355.587	122.019382835512	3920.84008789063	0	7.2810001373291	2.89192994387122e-005	0	0	320.545	390.208
FEATURE	316.255	122.019405155647	1795.03002929688	0	5.0789999961853	1.32397999550449e-005	0	0	313.794	318.873
FEATURE	838.754	122.019528902081	7422.7099609375	0	17.7409992218018	5.47484014532529e-005	0	0	823.831	841.572
FEATURE	513.254	122.019805959066	2581.14990234375	0	6.82299995422363	1.90380997082684e-005	0	0	505.74	517.911
FEATURE	461.287	122.020582256895	3678.88989257813	0	10.8629999160767	2.7134799893247e-005	0	0	454.066	474.202
FEATURE	330.346	122.056610568258	2845.60009765625	0	8.97599983215332	2.09886002267012e-005	0	0	323.19	332.166
FEATURE	160.216	122.096586856096	2735.77001953125	0	10.2819995880127	2.01785005629063e-005	0	0	154.302	164.584
FEATURE	803.779	122.546521620317	1450.68005371094	0	5.49499988555908	1.06998995761387e-005	0	0	798.284	803.779
FEATURE	800.105	122.969786102184	2765.03002929688	0	5.49499988555908	2.03943000087747e-005	0	0	736.238	818.371
FEATURE	219.047	123.05626839901	12621.099609375	0	8.57400035858154	9.30907990550622e-005	0	0	205.426	229.429
FEATURE	235.08	123.057524037275	6085.72021484375	0	15.5590000152588	4.48870014224667e-005	0	0	230.365	249.852
FEATURE	801.957	123.095462638044	6053.4501953125	0	9.13799953460693	4.46490994363558e-005	0	0	781.882	825.653
FEATURE	685.022	123.096515063173	2230.18994140625	0	9.16600036621094	1.64493994816439e-005	0	0	685.022	694.188
FEATURE	745.371	123.096946053313	11958.7998046875	0	34.5540008544922	8.82059975992888e-005	0	0	700.474	761.787
FEATURE	776.421	123.097312362861	7464.35986328125	0	14.6049995422363	5.50557015230879e-005	0	0	763.637	778.242
FEATURE	135.765	123.114620296941	2744.32006835938	0	9.89400005340576	2.02415994863259e-005	0	0	135.765	145.659
FEATURE	373.813	123.116376658281	2325.84008789063	0	5.46000003814697	1.71548999787774e-005	0	0	359.227	377.453
FEATURE	562.386	123.116414026781	2792.35009765625	0	9.58199977874756	2.05958003789419e-005	0	0	556.102	565.684
FEATURE	406.61	123.117700587936	1866.97998046875	0	5.45900011062622	1.37705001179711e-005	0	0	406.61	412.069
FEATURE	219.047	123.554574403831	2841.32006835938	0	6.90299987792969	2.09570007427828e-005	0	0	215.802	222.705
FEATURE	164.584	123.964487553928	2698.73999023438	0	9.11900043487549	1.99053993128473e-005	0	0	164.584	173.703
FEATURE	255.066	123.96584411495	4328.240234375	0	15.3120002746582	3.19241989927832e-005	0	0	241.428	256.74
FEATURE	419.387	124.011592706045	1246.85998535156	0	5.31199979782104	9.19656031328486e-006	0	0	419.387	424.699
FEATURE	749.011	124.052377934079	1518.16003417969	0	5.46099996566772	1.11975996333058e-005	0	0	743.55	749.011
FEATURE	783.703	124.086648810635	5081.740234375	0	5.46000003814697	3.74818991986103e-005	0	0	774.582	785.522
FEATURE	708.257	124.086928648868	1862.06994628906	0	5.06899976730347	1.37343004098511e-005	0	0	701.58	712.757
FEATURE	725.413	124.087259634773	3001.78002929688	0	8.49499988555908	2.21406007767655e-005	0	0	713.398	741.729
FEATURE	765.459	124.087433078392	6782.740234375	0	9.14400005340576	5.00280984851997e-005	0	0	758.146	772.76
FEATURE	652.94	124.08765195364	2219.84008789063	0	5.59499979019165	1.63731001521228e-005	0	0	645.558	663.788
FEATURE	682.164	124.087719710978	1679.72998046875	0	4.76300001144409	1.23892996271024e-005	0	0	675.234	698.161
