#RUN	run_id	score_type	score_direction	date_time	search_engine_version	parameters
#PROTEIN	score	rank	accession	coverage	sequence
#UNASSIGNEDPEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
#FEATURE	rt	mz	intensity	charge	width	quality	rt_quality	mz_quality	rt_start	rt_end
#PEPTIDE	rt	mz	score	rank	sequence	charge	aa_before	aa_after	score_type	search_identifier	accessions
FEATURE	534.617	150.014686798503	13865.2001953125	0	9.30700016021729	2.19011994317952e-007	0	0	528.505	537.812
FEATURE	500.59	150.026591973013	93155	0	51.5719985961914	1.47145999562781e-006	0	0	487.536	539.108
FEATURE	17.6658	150.027059802777	265411	0	29.3216094970703	4.19238995164051e-006	0	0	0.430503	30.7646
FEATURE	302.381	150.062941541648	53813400	0	4.58900022506714	0.000850025971885771	0	0	300.127	318.217
FEATURE	56.964	150.062967335637	166374	0	20.4347991943359	2.62800995187717e-006	0	0	41.5611	74.7899
FEATURE	178.093	150.063077031225	7911640	0	4.10200023651123	0.000124971003970131	0	0	173.38	183.218
FEATURE	83.3764	150.063109647408	65305.8984375	0	8.59829998016357	1.03156003206095e-006	0	0	75.6284	89.3658
FEATURE	188.279	150.063423645016	137461	0	5.90999984741211	2.171309915866e-006	0	0	184.06	189.97
FEATURE	34.8177	150.063570312466	48907.8984375	0	4.49259996414185	7.72539976878761e-007	0	0	0.430503	34.8177
FEATURE	339.432	150.064756181016	408326	0	14.1569995880127	6.44983992970083e-006	0	0	339.432	539.691
FEATURE	17.6658	150.085792590272	53321.80078125	0	22.4968109130859	8.42260988065391e-007	0	0	0.81025	29.8929
FEATURE	405.001	150.086911239616	546490	0	40.2439994812012	8.63224977365462e-006	0	0	366.457	414.324
FEATURE	418.634	150.087168263567	193020	0	11.9440002441406	3.04889999824809e-006	0	0	415.17	447.729
FEATURE	458.027	150.087177660539	196122	0	13.7709999084473	3.09790993924253e-006	0	0	448.574	462.345
FEATURE	120.544	150.099552109502	82887.5	0	5.13700008392334	1.30928003727604e-006	0	0	119.7	124.837
FEATURE	79.9279	150.536541818761	50288.1015625	0	4.2979998588562	7.9434198596573e-007	0	0	75.6284	81.6981
FEATURE	468.344	150.996159010854	109917	0	7.98899984359741	1.73623004684487e-006	0	0	468.344	480.506
FEATURE	50.0602	151.006712578911	84222.8984375	0	13.6340999603271	1.33036996885494e-006	0	0	40.7206	54.3547
FEATURE	472.042	151.035662051577	461796	0	7.19099998474121	7.2944399107655e-006	0	0	468.344	539.691
FEATURE	33.1348	151.03833973916	272583	0	17.614200592041	4.3056797949248e-006	0	0	23.7641	50.9024
FEATURE	153.328	151.038830530574	1595300	0	4.85099983215332	2.51990004471736e-005	0	0	149.229	160.72
FEATURE	60.3259	151.03883660554	197998	0	12.7306003570557	3.12753991238424e-006	0	0	51.8356	67.1788
FEATURE	76.5618	151.038968164088	472198	0	14.5668001174927	7.45876013752422e-006	0	0	68.0206	88.5253
FEATURE	104.734	151.038992365868	494579	0	5.80600023269653	7.81228027335601e-006	0	0	100.514	134.065
FEATURE	97.1379	151.039061658788	319661	0	8.52429962158203	5.04929994349368e-006	0	0	89.3658	99.6665
FEATURE	144.914	151.039196981966	664465	0	5.07800006866455	1.04957998701138e-005	0	0	134.904	148.386
FEATURE	179.776	151.039430075248	597333	0	4.23400020599365	9.43535997066647e-006	0	0	168.309	185.748
FEATURE	190.815	151.03955035416	311635	0	3.46499991416931	4.92252002004534e-006	0	0	187.434	199.352
FEATURE	75.6284	151.048985578492	23524.099609375	0	5.97760009765625	3.71581990066261e-007	0	0	72.2639	78.2415
FEATURE	302.381	151.065216571675	5961320	0	7.23400020599365	9.41639009397477e-005	0	0	300.91	308.144
FEATURE	397.315	151.074337120493	541427	0	57.1829986572266	8.55227972351713e-006	0	0	366.457	423.64
FEATURE	114.565	151.075264625766	1481590	0	5.83900022506714	2.34028993872926e-005	0	0	110.483	121.475
FEATURE	80.7675	151.07528001035	2261370	0	30.7178001403809	3.5720098821912e-005	0	0	0.430503	89.3658
FEATURE	95.3612	151.075282590236	1282910	1	8.52770042419434	2.10216003324604e-005	0	0	90.2064	109.644
FEATURE	126.516	151.07534052095	1268340	0	5.80900001525879	2.00345002667746e-005	0	0	122.307	227.478
FEATURE	505.069	151.075398548364	453766	0	52.8689994812012	7.16760996510857e-006	0	0	474.562	539.691
FEATURE	364.658	151.086735517209	481338	0	18.9220008850098	7.60312013881048e-006	0	0	359.503	379.276
FEATURE	95.3612	151.096076537213	150862	0	16.2968997955322	2.38298002841475e-006	0	0	74.7899	100.514
FEATURE	60.3259	151.096225964811	55564.19921875	0	9.42350006103516	8.77681998190383e-007	0	0	39.8801	60.3259
FEATURE	67.1788	151.096312681286	35648	0	5.92659997940063	5.63088974558923e-007	0	0	67.1788	73.1054
FEATURE	508.698	151.096629435176	110283	0	20.5400009155273	1.74200999936147e-006	0	0	477.985	539.691
FEATURE	0.430503	151.096950582407	11248.400390625	0	5.18896722793579	1.77678003865367e-007	0	0	0.430503	24.9354
FEATURE	349.242	151.108512636476	361437	0	13.3859996795654	5.70919019082794e-006	0	0	343.572	356.958
FEATURE	154.929	151.11143011432	1306020	0	5.76599979400635	2.06296008400386e-005	0	0	151.757	159.093
FEATURE	117.176	151.111486505004	482691	0	10.8199996948242	7.62450008551241e-006	0	0	75.6284	119.7
FEATURE	229.758	151.111486640712	1028570	0	21.8360004425049	1.62471005751286e-005	0	0	224.856	289.176
FEATURE	481.141	151.111507189684	160936	0	58.5499992370605	2.54210999628413e-006	0	0	481.141	539.691
FEATURE	314.82	151.111532915495	247168	0	5.03299999237061	3.90423019780428e-006	0	0	309.787	314.82
FEATURE	209.539	151.111565323391	441164	0	5.14599990844727	6.96854021953186e-006	0	0	192.591	224.011
FEATURE	65.4048	151.11158815122	158687	0	21.2745990753174	2.50659991252178e-006	0	0	46.6978	74.7899
FEATURE	136.687	151.111610679501	2233960	1	8.42099952697754	3.63580984412692e-005	0	0	120.544	150.916
FEATURE	184.06	151.111726332766	945023	0	10.1110000610352	1.49274001159938e-005	0	0	159.935	191.749
FEATURE	0.430503	151.11176729992	35757	0	6.20620679855347	5.64810989089892e-007	0	0	0.430503	31.7613
FEATURE	464.87	151.122976863012	420874	0	51.3880004882813	6.64805020278436e-006	0	0	413.482	464.87
FEATURE	1.56962	151.148215535547	50574.30078125	0	29.2725963592529	7.98862004103285e-007	0	0	0.430503	29.7031
FEATURE	75.6284	151.562535593161	45510.30078125	0	5.97700023651123	7.18872001925774e-007	0	0	71.4231	77.4001
FEATURE	48.3788	151.562620135204	35792.69921875	0	5.97580003738403	5.65374989491829e-007	0	0	44.0844	50.0602
FEATURE	78.2415	151.949368915194	23199.5	0	6.82250022888184	3.6645599266194e-007	0	0	73.1054	79.9279
FEATURE	474.562	151.949661597311	211863	0	10.7200002670288	3.34656010636536e-006	0	0	469.979	513.487
FEATURE	526.041	151.949685467548	42971.3984375	0	7.7519998550415	6.78769026762893e-007	0	0	513.915	539.691
FEATURE	53.5153	151.949741005028	23488.5	0	5.97590017318726	3.71020007605694e-007	0	0	48.3788	54.3547
FEATURE	88.5253	151.97434638265	325254	0	6.08129978179932	5.13766008225502e-006	0	0	85.0605	91.9863
FEATURE	0.430503	152.016471714685	31318.80078125	0	20.3766975402832	4.94707023790397e-007	0	0	0.430503	20.8072
FEATURE	472.042	152.036667014457	64242.69921875	0	8.00699996948242	1.01476996405836e-006	0	0	470.819	481.141
FEATURE	94.5193	152.054388969784	125955	0	10.3007001876831	1.98956990971055e-006	0	0	89.3658	99.6665
FEATURE	80.7675	152.054605603633	89257.8984375	0	12.0536003112793	1.40990005093045e-006	0	0	75.6284	87.682
FEATURE	531.997	152.069347997056	12922.2998046875	0	8.87399959564209	2.04117995394881e-007	0	0	530.234	539.108
FEATURE	44.0844	152.070006072494	139979	0	12.7946996688843	2.21109007725318e-006	0	0	0.557127	54.3547
FEATURE	417.79	152.071843837719	41598.30078125	0	7.62900018692017	6.5707899921108e-007	0	0	410.161	417.79
FEATURE	78.2415	152.078977012626	54034.5	0	11.1125001907349	8.5352002088257e-007	0	0	72.2639	83.3764
FEATURE	7.67658	152.081707309229	527054	0	26.8634700775146	8.32523983262945e-006	0	0	0.430503	30.3251
FEATURE	450.261	152.092004918248	279030	0	31.7560005187988	4.40751000496675e-006	0	0	432.269	464.025
FEATURE	362.099	152.101989586261	295057	0	14.5579996109009	4.660670128942e-006	0	0	350.102	371.537
FEATURE	399.848	152.102202820489	415670	0	23.1879997253418	6.56585007163812e-006	0	0	372.388	403.315
FEATURE	407.628	152.102270299983	279643	0	15.1619997024536	4.41720021626679e-006	0	0	404.163	424.485
FEATURE	457.189	152.102334653494	343780	0	14.6110000610352	5.43027999810874e-006	0	0	425.328	463.184
FEATURE	95.3612	152.106754160912	408680	0	5.15199995040894	6.45543013888528e-006	0	0	91.9863	98.8241
FEATURE	42.4015	152.128144410792	55128.69921875	0	5.88439989089966	8.70802978170104e-007	0	0	39.8801	45.7645
FEATURE	57.8024	152.570217073858	469607	2	6.81059980392456	8.46097009343794e-006	0	0	52.6759	85.905
FEATURE	79.0831	152.947119136841	82003.796875	0	15.4181003570557	1.29531997572485e-006	0	0	72.2639	87.682
FEATURE	481.53	152.947316452393	637322	0	46.9729995727539	1.0067000403069e-005	0	0	468.344	539.691
FEATURE	472.042	152.994990332095	1803880	1	7.19099998474121	2.85702008113731e-005	0	0	468.344	539.691
FEATURE	31.7613	153.018649100893	55101.30078125	0	31.2041721343994	8.70371025030181e-007	0	0	0.557127	31.7613
FEATURE	50.9024	153.021741904651	60531.8984375	0	6.90430021286011	9.56149960984476e-007	0	0	40.7206	63.7209
FEATURE	70.4899	153.022299663112	27687.19921875	0	4.30000019073486	4.37342009718122e-007	0	0	70.4899	81.6981
FEATURE	128.959	153.043567452388	176368	0	4.2649998664856	2.7858700377692e-006	0	0	128.959	134.065
FEATURE	54.3547	153.044413694566	50977.19921875	0	12.7936000823975	8.05226022748684e-007	0	0	41.5611	54.3547
FEATURE	70.4899	153.044755615576	28420.099609375	0	6.91020011901855	4.48918996198699e-007	0	0	70.4899	77.4001
FEATURE	209.539	153.054230764638	282259	0	11.1169996261597	4.45850992036867e-006	0	0	200.196	212.155
FEATURE	371.537	153.054372452663	270614	0	34.3230018615723	4.27458007834503e-006	0	0	369.84	463.184
FEATURE	111.418	153.05446894984	6545690	0	11.4390001296997	0.000103395002952311	0	0	0.430503	124.837
FEATURE	154.929	153.054480546898	523434	0	9.02000045776367	8.26806990517071e-006	0	0	150.073	159.093
FEATURE	214.695	153.054517580602	350350	0	11.0089998245239	5.5340601647913e-006	0	0	213.002	224.011
FEATURE	129.804	153.054546355394	4251800	0	5.88600015640259	6.71606030664407e-005	0	0	125.678	149.229
FEATURE	179.776	153.054749775487	352366	0	13.6590003967285	5.56591021450004e-006	0	0	179.776	193.435
FEATURE	530.234	153.06468914699	17175	0	9.45699977874756	2.7129399882142e-007	0	0	530.234	539.691
FEATURE	458.868	153.0656923102	281001	0	56.3969993591309	4.43863018517732e-006	0	0	407.628	464.025
FEATURE	358.652	153.0775002136	168154	0	9.40999984741211	2.65612993644027e-006	0	0	349.242	358.652
FEATURE	458.027	153.077555823279	270547	0	16.3990001678467	4.27352006227011e-006	0	0	407.628	464.025
FEATURE	489.088	153.079922827141	10795.099609375	0	6.86999988555908	1.7051800682566e-007	0	0	484.035	490.905
FEATURE	525.449	153.080611194178	9436.5302734375	0	6.13100004196167	1.49057996168267e-007	0	0	522.072	528.203
FEATURE	189.97	153.081566095371	203733	0	9.375	3.21811990033893e-006	0	0	184.06	193.435
FEATURE	373.238	153.089678313229	427982	0	10.2700004577637	6.76032004776062e-006	0	0	342.715	376.727
FEATURE	382.683	153.089793448072	1968810	0	46.9160003662109	3.10989998979494e-005	0	0	377.569	463.184
FEATURE	5.14822	153.090071236626	2041990	1	10.6655502319336	3.32247982441913e-005	0	0	0.430503	56.964
FEATURE	214.695	153.09078023878	2304070	0	12.9230003356934	3.63945982826408e-005	0	0	200.196	234.749
FEATURE	308.937	153.090848645327	1000040	0	10.5249996185303	1.57965005200822e-005	0	0	248.38	314.82
FEATURE	116.334	153.090862819074	10955900	0	23.4860000610352	0.000173056992935017	0	0	57.8024	159.093
FEATURE	509.13	153.090880712568	871227	0	57.7690010070801	1.37616998472367e-005	0	0	475.403	539.691
FEATURE	169.151	153.090922556187	2177840	0	8.41499996185303	3.44006984960288e-005	0	0	159.935	174.222
FEATURE	241.688	153.090922579317	3219020	0	5.09000015258789	5.08470984641463e-005	0	0	235.597	247.539
FEATURE	189.126	153.091067205566	3262410	0	14.503999710083	5.15323990839534e-005	0	0	175.019	193.435
FEATURE	371.537	153.10198620583	345783	0	13.7629995346069	5.46191995454137e-006	0	0	365.513	379.276
FEATURE	350.102	153.102713485246	427677	0	16.7880001068115	6.75551018503029e-006	0	0	342.715	359.503
FEATURE	349.242	153.124519127777	446985	0	16.7269992828369	7.0604901338811e-006	0	0	341.075	357.802
FEATURE	375.778	153.125133614557	295322	0	14.6140003204346	4.66486017103307e-006	0	0	365.513	380.127
FEATURE	73.9501	153.126981272368	69796.203125	0	16.2588996887207	1.10249004592333e-006	0	0	71.4231	87.682
FEATURE	289.176	153.127013864347	421941	0	10.7440004348755	6.66490996081848e-006	0	0	261.1	295.799
FEATURE	153.328	153.127072232943	269123	0	4.94999980926514	4.25102007284295e-006	0	0	149.229	159.935
FEATURE	110.483	153.127096237149	462637	0	16.5699996948242	7.30772990209516e-006	0	0	98.8241	119.7
FEATURE	502.617	153.127150132394	106870	0	53.8059997558594	1.68810004197439e-006	0	0	485.302	539.108
